measure label,year,state,county,fips,unemployment_1y,numerator,denominator
unemployment_1y,2012, Florida,Highlands County,12055,0.160056621,5541,34619
unemployment_1y,2012, Florida,Hillsborough County,12057,0.106149763,70355,662790
unemployment_1y,2012, Florida,Indian River County,12061,0.172320604,10266,59575
unemployment_1y,2012, Florida,Lake County,12069,0.126338184,16451,130214
unemployment_1y,2012, Florida,Lee County,12071,0.124488547,35932,288637
unemployment_1y,2012, Florida,Leon County,12073,0.113532282,18147,159840
unemployment_1y,2012, Florida,Manatee County,12081,0.101545729,15655,154167
unemployment_1y,2012, Florida,Marion County,12083,0.13532272,18171,134279
unemployment_1y,2012, Florida,Martin County,12085,0.145555377,9448,64910
unemployment_1y,2012, Florida,Miami-Dade County,12086,0.118399493,156744,1323857
unemployment_1y,2012, Florida,Monroe County,12087,0.080079198,3357,41921
unemployment_1y,2012, Florida,Okaloosa County,12091,0.068659201,6933,100977
unemployment_1y,2012, Florida,Orange County,12095,0.111936726,73891,660114
unemployment_1y,2012, Florida,Osceola County,12097,0.12167161,17629,144890
unemployment_1y,2012, Florida,Palm Beach County,12099,0.106317654,71059,668365
unemployment_1y,2012, Florida,Pasco County,12101,0.113132529,22791,201454
unemployment_1y,2012, Florida,Pinellas County,12103,0.099713653,45862,459937
unemployment_1y,2012, Florida,Polk County,12105,0.138068199,37315,270265
unemployment_1y,2012, Florida,Putnam County,12107,0.123554453,3483,28190
unemployment_1y,2012, Florida,Santa Rosa County,12113,0.076534279,6072,79337
unemployment_1y,2012, Florida,Sarasota County,12115,0.114457443,19709,172195
unemployment_1y,2012, Florida,Seminole County,12117,0.108467549,24810,228732
unemployment_1y,2012, Florida,St. Johns County,12109,0.086237527,8980,104131
unemployment_1y,2012, Florida,St. Lucie County,12111,0.144299135,18713,129682
unemployment_1y,2012, Florida,Volusia County,12127,0.103445359,22035,213011
unemployment_1y,2012, Georgia,Barrow County,13013,0.114113942,3986,34930
unemployment_1y,2012, Georgia,Bartow County,13015,0.121021196,5916,48884
unemployment_1y,2012, Georgia,Bibb County,13021,0.112422764,7933,70564
unemployment_1y,2012, Georgia,Bulloch County,13031,0.103056401,3446,33438
unemployment_1y,2012, Georgia,Carroll County,13045,0.123700038,6768,54713
unemployment_1y,2012, Georgia,Chatham County,13051,0.095114633,13280,139621
unemployment_1y,2012, Georgia,Cherokee County,13057,0.076404355,8781,114928
unemployment_1y,2012, Georgia,Clarke County,13059,0.103143111,6212,60227
unemployment_1y,2012, Georgia,Clayton County,13063,0.169458598,22073,130256
unemployment_1y,2012, Georgia,Cobb County,13067,0.093235888,36894,395706
unemployment_1y,2012, Georgia,Columbia County,13073,0.084499747,5548,65657
unemployment_1y,2012, Georgia,Coweta County,13077,0.104777619,6985,66665
unemployment_1y,2012, Georgia,DeKalb County,13089,0.127793446,48544,379863
unemployment_1y,2012, Georgia,Dougherty County,13095,0.214064181,9318,43529
unemployment_1y,2012, Georgia,Douglas County,13097,0.104552492,7023,67172
unemployment_1y,2012, Georgia,Fayette County,13113,0.084171578,4686,55672
unemployment_1y,2012, Georgia,Floyd County,13115,0.137751862,6071,44072
unemployment_1y,2012, Georgia,Forsyth County,13117,0.069568746,6514,93634
unemployment_1y,2012, Georgia,Fulton County,13121,0.119347893,62307,522062
unemployment_1y,2012, Georgia,Glynn County,13127,0.106519565,4364,40969
unemployment_1y,2012, Georgia,Gwinnett County,13135,0.094333299,40795,432456
unemployment_1y,2012, Georgia,Hall County,13139,0.093012892,8139,87504
unemployment_1y,2012, Georgia,Henry County,13151,0.120911501,12761,105540
unemployment_1y,2012, Georgia,Houston County,13153,0.11743772,8778,74746
unemployment_1y,2012, Georgia,Liberty County,13179,0.119411483,3985,33372
unemployment_1y,2012, Georgia,Lowndes County,13185,0.13994275,8115,57988
unemployment_1y,2012, Georgia,Muscogee County,13215,0.09184166,8944,97385
unemployment_1y,2012, Georgia,Paulding County,13223,0.117596328,8591,73055
unemployment_1y,2012, Georgia,Richmond County,13245,0.092840217,8658,93257
unemployment_1y,2012, Georgia,Rockdale County,13247,0.143428922,5877,40975
unemployment_1y,2012, Georgia,Troup County,13285,0.141974166,4617,32520
unemployment_1y,2012, Georgia,Walton County,13297,0.089961283,3555,39517
unemployment_1y,2012, Georgia,Whitfield County,13313,0.146895915,7399,50369
unemployment_1y,2012, Hawaii,Hawaii County,15001,0.08625818,7830,90774
unemployment_1y,2012, Hawaii,Honolulu County,15003,0.061137035,31943,522482
unemployment_1y,2012, Hawaii,Kauai County,15007,0.073954619,2614,35346
unemployment_1y,2012, Hawaii,Maui County,15009,0.080804475,7011,86765
unemployment_1y,2012, Idaho,Ada County,16001,0.072059289,15285,212117
unemployment_1y,2012, Idaho,Bannock County,16005,0.075580277,3152,41704
unemployment_1y,2012, Idaho,Bonneville County,16019,0.068415143,3472,50749
unemployment_1y,2012, Idaho,Canyon County,16027,0.094807409,8669,91438
unemployment_1y,2012, Idaho,Kootenai County,16055,0.10351979,7288,70402
unemployment_1y,2012, Idaho,Twin Falls County,16083,0.048708506,1799,36934
unemployment_1y,2012, Illinois,Adams County,17001,0.073349424,2583,35215
unemployment_1y,2012, Illinois,Champaign County,17019,0.065956734,7290,110527
unemployment_1y,2012, Illinois,Cook County,17031,0.120607808,333857,2768121
unemployment_1y,2012, Illinois,DeKalb County,17037,0.11752174,6675,56798
unemployment_1y,2012, Illinois,DuPage County,17043,0.084017895,43621,519187
unemployment_1y,2012, Illinois,Kane County,17089,0.096767627,26623,275123
unemployment_1y,2012, Illinois,Kankakee County,17091,0.09797591,5523,56371
unemployment_1y,2012, Illinois,LaSalle County,17099,0.10954614,6401,58432
unemployment_1y,2012, Illinois,Lake County,17097,0.084984936,32190,378773
unemployment_1y,2012, Illinois,Macon County,17115,0.131117493,7440,56743
unemployment_1y,2012, Illinois,Madison County,17119,0.090162039,12475,138362
unemployment_1y,2012, Illinois,McHenry County,17111,0.098282553,16813,171068
unemployment_1y,2012, Illinois,McLean County,17113,0.060234509,5846,97054
unemployment_1y,2012, Illinois,Peoria County,17143,0.08113502,7643,94201
unemployment_1y,2012, Illinois,Rock Island County,17161,0.084652856,6239,73701
unemployment_1y,2012, Illinois,Sangamon County,17167,0.079913385,8488,106215
unemployment_1y,2012, Illinois,St. Clair County,17163,0.092978679,12224,131471
unemployment_1y,2012, Illinois,Tazewell County,17179,0.045696639,3226,70596
unemployment_1y,2012, Illinois,Vermilion County,17183,0.133353159,4931,36977
unemployment_1y,2012, Illinois,Will County,17197,0.088661134,31800,358669
unemployment_1y,2012, Illinois,Williamson County,17199,0.098069325,3129,31906
unemployment_1y,2012, Illinois,Winnebago County,17201,0.124110393,18433,148521
unemployment_1y,2012, Indiana,Allen County,18003,0.085048012,15624,183708
unemployment_1y,2012, Indiana,Bartholomew County,18005,0.048913043,2025,41400
unemployment_1y,2012, Indiana,Clark County,18019,0.070123069,4017,57285
unemployment_1y,2012, Indiana,Delaware County,18035,0.130117893,7373,56664
unemployment_1y,2012, Indiana,Elkhart County,18039,0.078922272,7862,99617
unemployment_1y,2012, Indiana,Floyd County,18043,0.091556013,3744,40893
unemployment_1y,2012, Indiana,Grant County,18053,0.083147459,2684,32280
unemployment_1y,2012, Indiana,Hamilton County,18057,0.04770099,7429,155741
unemployment_1y,2012, Indiana,Hendricks County,18063,0.052271649,4181,79986
unemployment_1y,2012, Indiana,Howard County,18067,0.102201797,3848,37651
unemployment_1y,2012, Indiana,Johnson County,18081,0.073546387,5606,76224
unemployment_1y,2012, Indiana,Kosciusko County,18085,0.083834112,3390,40437
unemployment_1y,2012, Indiana,LaPorte County,18091,0.106382564,5457,51296
unemployment_1y,2012, Indiana,Lake County,18089,0.124324575,29773,239478
unemployment_1y,2012, Indiana,Madison County,18095,0.126329541,7732,61205
unemployment_1y,2012, Indiana,Marion County,18097,0.110234454,53609,486318
unemployment_1y,2012, Indiana,Monroe County,18105,0.0876932,6485,73951
unemployment_1y,2012, Indiana,Morgan County,18109,0.0817305,2915,35666
unemployment_1y,2012, Indiana,Porter County,18127,0.073327214,5989,81675
unemployment_1y,2012, Indiana,St. Joseph County,18141,0.097617045,13121,134413
unemployment_1y,2012, Indiana,Tippecanoe County,18157,0.076659597,7050,91965
unemployment_1y,2012, Indiana,Vanderburgh County,18163,0.067331806,6391,94918
unemployment_1y,2012, Indiana,Vigo County,18167,0.086044572,4533,52682
unemployment_1y,2012, Indiana,Wayne County,18177,0.084859222,2586,30474
unemployment_1y,2012, Iowa,Black Hawk County,19013,0.089173302,6403,71804
unemployment_1y,2012, Iowa,Dubuque County,19061,0.033012461,1701,51526
unemployment_1y,2012, Iowa,Johnson County,19103,0.024755448,1979,79942
unemployment_1y,2012, Iowa,Linn County,19113,0.055458158,6548,118071
unemployment_1y,2012, Iowa,Polk County,19153,0.059674386,14819,248331
unemployment_1y,2012, Iowa,Pottawattamie County,19155,0.044251058,2156,48722
unemployment_1y,2012, Iowa,Scott County,19163,0.06893599,6118,88749
unemployment_1y,2012, Iowa,Story County,19169,0.068219632,3567,52287
unemployment_1y,2012, Iowa,Woodbury County,19193,0.058077864,3088,53170
unemployment_1y,2012, Kansas,Butler County,20015,0.062853381,2101,33427
unemployment_1y,2012, Kansas,Douglas County,20045,0.061334793,4040,65868
unemployment_1y,2012, Kansas,Johnson County,20091,0.054028463,16833,311558
unemployment_1y,2012, Kansas,Leavenworth County,20103,0.083761603,3113,37165
unemployment_1y,2012, Kansas,Riley County,20161,0.022527279,960,42615
unemployment_1y,2012, Kansas,Sedgwick County,20173,0.07239937,18575,256563
unemployment_1y,2012, Kansas,Shawnee County,20177,0.070031814,6450,92101
unemployment_1y,2012, Kansas,Wyandotte County,20209,0.11984688,9643,80461
unemployment_1y,2012, Kentucky,Boone County,21015,0.070559576,4692,66497
unemployment_1y,2012, Kentucky,Bullitt County,21029,0.08518292,3481,40865
unemployment_1y,2012, Kentucky,Campbell County,21037,0.066754244,3303,49480
unemployment_1y,2012, Kentucky,Christian County,21047,0.091968618,3259,35436
unemployment_1y,2012, Kentucky,Daviess County,21059,0.073645718,3464,47036
unemployment_1y,2012, Kentucky,Fayette County,21067,0.069549702,11655,167578
unemployment_1y,2012, Kentucky,Hardin County,21093,0.098567896,5458,55373
unemployment_1y,2012, Kentucky,Jefferson County,21111,0.095559679,37569,393147
unemployment_1y,2012, Kentucky,Kenton County,21117,0.091589436,7906,86320
unemployment_1y,2012, Kentucky,Madison County,21151,0.101539887,4385,43185
unemployment_1y,2012, Kentucky,Pike County,21195,0.09080027,2124,23392
unemployment_1y,2012, Kentucky,Warren County,21227,0.10295409,6214,60357
unemployment_1y,2012, Louisiana,Bossier Parish,22015,0.055974085,3715,66370
unemployment_1y,2012, Louisiana,Caddo Parish,22017,0.085943699,10179,118438
unemployment_1y,2012, Louisiana,Calcasieu Parish,22019,0.082090348,7672,93458
unemployment_1y,2012, Louisiana,East Baton Rouge Parish,22033,0.076297104,17739,232499
unemployment_1y,2012, Louisiana,Iberia Parish,22045,0.120149523,4307,35847
unemployment_1y,2012, Louisiana,Jefferson Parish,22051,0.074684657,16626,222616
unemployment_1y,2012, Louisiana,Lafayette Parish,22055,0.062234264,7626,122537
unemployment_1y,2012, Louisiana,Lafourche Parish,22057,0.08356224,4046,48419
unemployment_1y,2012, Louisiana,Livingston Parish,22063,0.063071832,4081,64704
unemployment_1y,2012, Louisiana,Orleans Parish,22071,0.121939555,22432,183960
unemployment_1y,2012, Louisiana,Ouachita Parish,22073,0.088838592,6202,69812
unemployment_1y,2012, Louisiana,Rapides Parish,22079,0.084467016,5023,59467
unemployment_1y,2012, Louisiana,St. Landry Parish,22097,0.058673471,2047,34888
unemployment_1y,2012, Louisiana,St. Tammany Parish,22103,0.089140549,10713,120181
unemployment_1y,2012, Louisiana,Tangipahoa Parish,22105,0.114414379,6504,56846
unemployment_1y,2012, Louisiana,Terrebonne Parish,22109,0.063334428,3278,51757
unemployment_1y,2012, Maine,Androscoggin County,23001,0.082139105,4849,59034
unemployment_1y,2012, Maine,Aroostook County,23003,0.084094852,2862,34033
unemployment_1y,2012, Maine,Cumberland County,23005,0.063099615,10155,160936
unemployment_1y,2012, Maine,Kennebec County,23011,0.097051352,5885,60638
unemployment_1y,2012, Maine,Penobscot County,23019,0.082027718,6534,79656
unemployment_1y,2012, Maine,York County,23031,0.061851233,6757,109246
unemployment_1y,2012, Maryland,Allegany County,24001,0.104292654,3501,33569
unemployment_1y,2012, Maryland,Anne Arundel County,24003,0.059979979,18754,312671
unemployment_1y,2012, Maryland,Baltimore County,24005,0.075550705,32963,436303
unemployment_1y,2012, Maryland,Baltimore city,24510,0.154634133,48411,313068
unemployment_1y,2012, Maryland,Calvert County,24009,0.069750622,3376,48401
unemployment_1y,2012, Maryland,Carroll County,24013,0.065908484,6201,94085
unemployment_1y,2012, Maryland,Cecil County,24015,0.114779934,5899,51394
unemployment_1y,2012, Maryland,Charles County,24017,0.060581215,5024,82930
unemployment_1y,2012, Maryland,Frederick County,24021,0.058005687,7856,135435
unemployment_1y,2012, Maryland,Harford County,24025,0.076398402,10652,139427
unemployment_1y,2012, Maryland,Howard County,24027,0.047784843,8221,172042
unemployment_1y,2012, Maryland,Montgomery County,24031,0.066751294,38178,571944
unemployment_1y,2012, Maryland,Prince George's County,24033,0.09456794,48180,509475
unemployment_1y,2012, Maryland,St. Mary's County,24037,0.050231121,3021,60142
unemployment_1y,2012, Maryland,Washington County,24043,0.085795477,6461,75307
unemployment_1y,2012, Maryland,Wicomico County,24045,0.094136298,4988,52987
unemployment_1y,2012, Massachusetts,Barnstable County,25001,0.080208629,8781,109477
unemployment_1y,2012, Massachusetts,Berkshire County,25003,0.098533913,6694,67936
unemployment_1y,2012, Massachusetts,Bristol County,25005,0.106015943,30894,291409
unemployment_1y,2012, Massachusetts,Essex County,25009,0.08640337,35621,412264
unemployment_1y,2012, Massachusetts,Franklin County,25011,0.070794225,2798,39523
unemployment_1y,2012, Massachusetts,Hampden County,25013,0.110008784,25415,231027
unemployment_1y,2012, Massachusetts,Hampshire County,25015,0.083892621,7575,90294
unemployment_1y,2012, Massachusetts,Middlesex County,25017,0.066639379,58615,879585
unemployment_1y,2012, Massachusetts,Norfolk County,25021,0.080062464,30301,378467
unemployment_1y,2012, Massachusetts,Plymouth County,25023,0.084296301,22935,272076
unemployment_1y,2012, Massachusetts,Suffolk County,25025,0.099168926,42504,428602
unemployment_1y,2012, Massachusetts,Worcester County,25027,0.082642086,35727,432310
unemployment_1y,2012, Michigan,Allegan County,26005,0.085148066,4477,52579
unemployment_1y,2012, Michigan,Bay County,26017,0.103795387,5300,51062
unemployment_1y,2012, Michigan,Berrien County,26021,0.091515519,6736,73605
unemployment_1y,2012, Michigan,Calhoun County,26025,0.114023909,7516,65916
unemployment_1y,2012, Michigan,Clinton County,26037,0.066065058,2555,38674
unemployment_1y,2012, Michigan,Eaton County,26045,0.098220214,5618,57198
unemployment_1y,2012, Michigan,Genesee County,26049,0.1489245,27694,185960
unemployment_1y,2012, Michigan,Grand Traverse County,26055,0.087034263,4186,48096
unemployment_1y,2012, Michigan,Ingham County,26065,0.111956082,16194,144646
unemployment_1y,2012, Michigan,Isabella County,26073,0.151189461,5669,37496
unemployment_1y,2012, Michigan,Jackson County,26075,0.114661522,8386,73137
unemployment_1y,2012, Michigan,Kalamazoo County,26077,0.088771425,11722,132047
unemployment_1y,2012, Michigan,Kent County,26081,0.090602927,29566,326325
unemployment_1y,2012, Michigan,Lapeer County,26087,0.125369668,5299,42267
unemployment_1y,2012, Michigan,Lenawee County,26091,0.109222785,5135,47014
unemployment_1y,2012, Michigan,Livingston County,26093,0.069879964,6788,97138
unemployment_1y,2012, Michigan,Macomb County,26099,0.103916243,45836,441086
unemployment_1y,2012, Michigan,Marquette County,26103,0.077302784,2537,32819
unemployment_1y,2012, Michigan,Midland County,26111,0.090595551,3730,41172
unemployment_1y,2012, Michigan,Monroe County,26115,0.090962425,6822,74998
unemployment_1y,2012, Michigan,Muskegon County,26121,0.13307251,10680,80257
unemployment_1y,2012, Michigan,Oakland County,26125,0.087810777,57693,657015
unemployment_1y,2012, Michigan,Ottawa County,26139,0.079810083,11296,141536
unemployment_1y,2012, Michigan,Saginaw County,26145,0.136291653,12307,90299
unemployment_1y,2012, Michigan,Shiawassee County,26155,0.118359134,3823,32300
unemployment_1y,2012, Michigan,St. Clair County,26147,0.129435822,10129,78255
unemployment_1y,2012, Michigan,Van Buren County,26159,0.107443154,3629,33776
unemployment_1y,2012, Michigan,Washtenaw County,26161,0.081615292,15348,188053
unemployment_1y,2012, Michigan,Wayne County,26163,0.165450811,134740,814381
unemployment_1y,2012, Minnesota,Anoka County,27003,0.064379983,12356,191923
unemployment_1y,2012, Minnesota,Blue Earth County,27013,0.056014739,2128,37990
unemployment_1y,2012, Minnesota,Carver County,27019,0.048203114,2527,52424
unemployment_1y,2012, Minnesota,Dakota County,27037,0.061679084,14454,234342
unemployment_1y,2012, Minnesota,Hennepin County,27053,0.063583866,43382,682280
unemployment_1y,2012, Minnesota,Olmsted County,27109,0.027512325,2260,82145
unemployment_1y,2012, Minnesota,Ramsey County,27123,0.08931537,25331,283613
unemployment_1y,2012, Minnesota,Scott County,27139,0.052193206,4023,77079
unemployment_1y,2012, Minnesota,St. Louis County,27137,0.085639715,8794,102686
unemployment_1y,2012, Minnesota,Stearns County,27145,0.050946075,4378,85934
unemployment_1y,2012, Minnesota,Washington County,27163,0.05080897,6959,136964
unemployment_1y,2012, Minnesota,Wright County,27171,0.07220497,5208,72128
unemployment_1y,2012, Mississippi,DeSoto County,28033,0.075148217,6553,87201
unemployment_1y,2012, Mississippi,Forrest County,28035,0.125228181,4459,35607
unemployment_1y,2012, Mississippi,Harrison County,28047,0.104735404,10163,97035
unemployment_1y,2012, Mississippi,Hinds County,28049,0.131017342,15606,119114
unemployment_1y,2012, Mississippi,Jackson County,28059,0.083702631,5383,64311
unemployment_1y,2012, Mississippi,Lauderdale County,28075,0.127436206,4734,37148
unemployment_1y,2012, Mississippi,Lee County,28081,0.070342384,2942,41824
unemployment_1y,2012, Mississippi,Madison County,28089,0.060529992,2990,49397
unemployment_1y,2012, Mississippi,Rankin County,28121,0.073332779,5276,71946
unemployment_1y,2012, Missouri,Boone County,29019,0.071730047,6730,93824
unemployment_1y,2012, Missouri,Buchanan County,29021,0.088038765,3979,45196
unemployment_1y,2012, Missouri,Cape Girardeau County,29031,0.074169964,2922,39396
unemployment_1y,2012, Missouri,Cass County,29037,0.078395016,3974,50692
unemployment_1y,2012, Missouri,Christian County,29043,0.069141701,2693,38949
unemployment_1y,2012, Missouri,Clay County,29047,0.07308159,9098,124491
unemployment_1y,2012, Missouri,Cole County,29051,0.048227504,1857,38505
unemployment_1y,2012, Missouri,Franklin County,29071,0.085786723,4534,52852
unemployment_1y,2012, Missouri,Greene County,29077,0.080748618,11947,147953
unemployment_1y,2012, Missouri,Jackson County,29095,0.094132319,33062,351229
unemployment_1y,2012, Missouri,Jasper County,29097,0.073604189,4328,58801
